,id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
1483,1121626,870,NSE_FO:BANKNIFTY06OCT2239300CE,06-10-2022 09:45,1,25,160.2,06-10-2022 10:15,0.0,25.0,240.2,-2000.0,-49.94,72936.25,44.2,237936.25,-18.61
1484,1121172,870,NSE_FO:BANKNIFTY06OCT2239000PE,04-10-2022 11:45,1,25,277.55,04-10-2022 12:30,0.0,25.0,230.7,1171.25,16.88,74936.25,45.42,239936.25,-17.92
1485,1121162,870,NSE_FO:BANKNIFTY06OCT2239000CE,04-10-2022 10:30,1,25,302.3,04-10-2022 11:45,0.0,25.0,269.15,828.75,10.97,73765.0,44.71,238765.0,-18.32
1486,1120744,870,NSE_FO:BANKNIFTY06OCT2238300CE,03-10-2022 09:45,1,25,457.4,03-10-2022 10:00,0.0,25.0,513.15,-1393.75,-12.19,72936.25,44.2,237936.25,-18.61
1487,1120739,870,NSE_FO:BANKNIFTY06OCT2238400PE,03-10-2022 09:30,1,25,437.65,03-10-2022 09:45,0.0,25.0,461.9,-606.25,-5.54,74330.0,45.05,239330.0,-18.13
1488,1120270,870,NSE_FO:BANKNIFTY06OCT2237700PE,30-09-2022 09:45,1,25,523.8,30-09-2022 10:15,0.0,25.0,603.8,-2000.0,-15.27,74936.25,45.42,239936.25,-17.92
1489,1119790,870,NSE_FO:BANKNIFTY29SEP2238000CE,29-09-2022 10:30,1,25,169.7,29-09-2022 11:30,0.0,25.0,89.7,2000.0,47.14,76936.25,46.63,241936.25,-17.24
1490,1119163,870,NSE_FO:BANKNIFTY29SEP2238200PE,28-09-2022 10:15,1,25,297.8,28-09-2022 10:45,0.0,25.0,362.4,-1615.0,-21.69,74936.25,45.42,239936.25,-17.92
1491,1119158,870,NSE_FO:BANKNIFTY29SEP2238200CE,28-09-2022 10:00,1,25,298.65,28-09-2022 10:15,0.0,25.0,314.05,-385.0,-5.16,76551.25,46.39,241551.25,-17.37
1492,1118519,870,NSE_FO:BANKNIFTY29SEP2238900PE,27-09-2022 09:30,1,25,329.0,27-09-2022 10:00,0.0,25.0,409.0,-2000.0,-24.32,76936.25,46.63,241936.25,-17.24
1493,1117801,870,NSE_FO:BANKNIFTY29SEP2239000CE,26-09-2022 09:30,1,25,535.7,26-09-2022 09:45,0.0,25.0,455.7,2000.0,14.93,78936.25,47.84,243936.25,-16.56
1494,1117238,870,NSE_FO:BANKNIFTY29SEP2239700CE,23-09-2022 12:15,1,25,538.1,23-09-2022 14:30,0.0,25.0,414.35,3093.75,23.0,76936.25,46.63,241936.25,-17.24
1495,1117223,870,NSE_FO:BANKNIFTY29SEP2239800PE,23-09-2022 10:30,1,25,489.1,23-09-2022 12:15,0.0,25.0,532.85,-1093.75,-8.95,73842.5,44.75,238842.5,-18.3
1496,1116700,870,NSE_FO:BANKNIFTY22SEP2240400CE,22-09-2022 12:45,1,25,137.5,22-09-2022 13:00,0.0,25.0,161.8,-607.5,-17.67,74936.25,45.42,239936.25,-17.92
1497,1116683,870,NSE_FO:BANKNIFTY22SEP2240500PE,22-09-2022 12:15,1,25,111.25,22-09-2022 12:45,0.0,25.0,162.85,-1290.0,-46.38,75543.75,45.78,240543.75,-17.72
1498,1116663,870,NSE_FO:BANKNIFTY22SEP2240600CE,22-09-2022 11:45,1,25,147.4,22-09-2022 12:15,0.0,25.0,107.6,995.0,27.0,76833.75,46.57,241833.75,-17.27
1499,1116660,870,NSE_FO:BANKNIFTY22SEP2240800PE,22-09-2022 11:15,1,25,180.0,22-09-2022 11:45,0.0,25.0,244.45,-1611.25,-35.81,75838.75,45.96,240838.75,-17.62
1500,1116651,870,NSE_FO:BANKNIFTY22SEP2240900CE,22-09-2022 10:15,1,25,165.75,22-09-2022 11:15,0.0,25.0,98.95,1670.0,40.3,77450.0,46.94,242450.0,-17.06
1501,1116646,870,NSE_FO:BANKNIFTY22SEP2241000PE,22-09-2022 09:45,1,25,199.3,22-09-2022 10:15,0.0,25.0,245.55,-1156.25,-23.21,75780.0,45.93,240780.0,-17.64
1502,1116026,870,NSE_FO:BANKNIFTY22SEP2241300PE,21-09-2022 10:30,1,25,295.0,21-09-2022 10:45,0.0,25.0,316.4,-535.0,-7.25,76936.25,46.63,241936.25,-17.24
1503,1116024,870,NSE_FO:BANKNIFTY22SEP2241300CE,21-09-2022 10:15,1,25,312.95,21-09-2022 10:30,0.0,25.0,348.6,-891.25,-11.39,77471.25,46.95,242471.25,-17.06
1504,1116019,870,NSE_FO:BANKNIFTY22SEP2241300PE,21-09-2022 09:45,1,25,329.0,21-09-2022 10:15,0.0,25.0,351.95,-573.75,-6.98,78362.5,47.49,243362.5,-16.75
1505,1115361,870,NSE_FO:BANKNIFTY22SEP2241500PE,20-09-2022 12:00,1,25,336.75,20-09-2022 12:30,0.0,25.0,288.45,1207.5,14.34,78936.25,47.84,243936.25,-16.56
1506,1115358,870,NSE_FO:BANKNIFTY22SEP2241500CE,20-09-2022 10:30,1,25,354.2,20-09-2022 12:00,0.0,25.0,322.5,792.5,8.95,77728.75,47.11,242728.75,-16.97
1507,1114738,870,NSE_FO:BANKNIFTY22SEP2240700CE,19-09-2022 09:30,1,25,464.45,19-09-2022 09:45,0.0,25.0,544.45,-2000.0,-17.22,76936.25,46.63,241936.25,-17.24
1508,1114134,870,NSE_FO:BANKNIFTY22SEP2241100PE,16-09-2022 09:45,1,25,483.7,16-09-2022 10:00,0.0,25.0,563.7,-2000.0,-16.54,78936.25,47.84,243936.25,-16.56
1509,1113606,870,NSE_FO:BANKNIFTY15SEP2241700PE,15-09-2022 09:45,1,25,196.5,15-09-2022 10:00,0.0,25.0,276.5,-2000.0,-40.71,80936.25,49.05,245936.25,-15.87
1510,1112918,870,NSE_FO:BANKNIFTY15SEP2240800PE,14-09-2022 09:45,1,25,301.55,14-09-2022 11:00,0.0,25.0,221.55,2000.0,26.53,82936.25,50.26,247936.25,-15.19
1511,1112270,870,NSE_FO:BANKNIFTY15SEP2240800PE,13-09-2022 13:45,1,25,296.1,13-09-2022 15:15,0.0,25.0,251.85,1106.25,14.94,80936.25,49.05,245936.25,-15.87
1512,1112266,870,NSE_FO:BANKNIFTY15SEP2240800CE,13-09-2022 13:00,1,25,285.9,13-09-2022 13:45,0.0,25.0,286.0,-2.5,-0.03,79830.0,48.38,244830.0,-16.25
1513,1112259,870,NSE_FO:BANKNIFTY15SEP2240800PE,13-09-2022 12:00,1,25,304.15,13-09-2022 13:00,0.0,25.0,302.05,52.5,0.69,79832.5,48.38,244832.5,-16.25
1514,1112248,870,NSE_FO:BANKNIFTY15SEP2240800CE,13-09-2022 10:30,1,25,297.0,13-09-2022 12:00,0.0,25.0,293.05,98.75,1.33,79780.0,48.35,244780.0,-16.27
1515,1111636,870,NSE_FO:BANKNIFTY15SEP2240600PE,12-09-2022 14:15,1,25,308.75,12-09-2022 14:45,0.0,25.0,358.45,-1242.5,-16.1,79681.25,48.29,244681.25,-16.3
1516,1111635,870,NSE_FO:BANKNIFTY15SEP2240600CE,12-09-2022 12:30,1,25,368.2,12-09-2022 14:15,0.0,25.0,379.2,-275.0,-2.99,80923.75,49.04,245923.75,-15.88
1517,1111632,870,NSE_FO:BANKNIFTY15SEP2240700PE,12-09-2022 11:45,1,25,368.3,12-09-2022 12:30,0.0,25.0,383.25,-373.75,-4.06,81198.75,49.21,246198.75,-15.78
1518,1111628,870,NSE_FO:BANKNIFTY15SEP2240600CE,12-09-2022 11:00,1,25,357.5,12-09-2022 11:45,0.0,25.0,385.65,-703.75,-7.87,81572.5,49.44,246572.5,-15.65
1519,1111625,870,NSE_FO:BANKNIFTY15SEP2240500PE,12-09-2022 10:00,1,25,337.6,12-09-2022 11:00,0.0,25.0,313.8,595.0,7.05,82276.25,49.86,247276.25,-15.41
1520,1110926,870,NSE_FO:BANKNIFTY15SEP2240500PE,09-09-2022 12:45,1,25,384.0,09-09-2022 13:15,0.0,25.0,462.55,-1963.75,-20.46,81681.25,49.5,246681.25,-15.62
1521,1110925,870,NSE_FO:BANKNIFTY15SEP2240600CE,09-09-2022 10:45,1,25,405.05,09-09-2022 12:45,0.0,25.0,371.5,838.75,8.28,83645.0,50.69,248645.0,-14.94
1522,1110924,870,NSE_FO:BANKNIFTY15SEP2240600PE,09-09-2022 10:30,1,25,387.05,09-09-2022 10:45,0.0,25.0,393.5,-161.25,-1.67,82806.25,50.19,247806.25,-15.23
1523,1110922,870,NSE_FO:BANKNIFTY15SEP2240600CE,09-09-2022 10:15,1,25,392.4,09-09-2022 10:30,0.0,25.0,417.0,-615.0,-6.27,82967.5,50.28,247967.5,-15.18
1524,1110916,870,NSE_FO:BANKNIFTY15SEP2240600PE,09-09-2022 09:30,1,25,412.1,09-09-2022 10:15,0.0,25.0,416.05,-98.75,-0.96,83582.5,50.66,248582.5,-14.97
1525,1110258,870,NSE_FO:BANKNIFTY08SEP2239900PE,08-09-2022 11:30,1,25,109.4,08-09-2022 12:45,0.0,25.0,54.65,1368.75,50.05,83681.25,50.72,248681.25,-14.93
1526,1110253,870,NSE_FO:BANKNIFTY08SEP2239900CE,08-09-2022 10:30,1,25,164.7,08-09-2022 11:30,0.0,25.0,139.45,631.25,15.33,82312.5,49.89,247312.5,-15.4
1527,1109615,870,NSE_FO:BANKNIFTY08SEP2239500CE,07-09-2022 14:15,1,25,238.2,07-09-2022 15:15,0.0,25.0,199.5,967.5,16.25,81681.25,49.5,246681.25,-15.62
1528,1109612,870,NSE_FO:BANKNIFTY08SEP2239500PE,07-09-2022 13:30,1,25,207.05,07-09-2022 14:15,0.0,25.0,225.4,-458.75,-8.86,80713.75,48.92,245713.75,-15.95
1529,1109606,870,NSE_FO:BANKNIFTY08SEP2239500CE,07-09-2022 12:45,1,25,243.4,07-09-2022 13:30,0.0,25.0,269.05,-641.25,-10.54,81172.5,49.2,246172.5,-15.79
1530,1109598,870,NSE_FO:BANKNIFTY08SEP2239400PE,07-09-2022 11:45,1,25,235.1,07-09-2022 12:45,0.0,25.0,205.95,728.75,12.4,81813.75,49.58,246813.75,-15.57
1531,1109594,870,NSE_FO:BANKNIFTY08SEP2239400CE,07-09-2022 11:00,1,25,261.8,07-09-2022 11:45,0.0,25.0,279.75,-448.75,-6.86,81085.0,49.14,246085.0,-15.82
1532,1108962,870,NSE_FO:BANKNIFTY08SEP2239900CE,06-09-2022 12:30,1,25,347.7,06-09-2022 13:15,0.0,25.0,310.6,927.5,10.67,81533.75,49.41,246533.75,-15.67
1533,1108961,870,NSE_FO:BANKNIFTY08SEP2239700PE,06-09-2022 11:00,1,25,311.55,06-09-2022 12:30,0.0,25.0,207.95,2590.0,33.25,80606.25,48.85,245606.25,-15.98
1534,1108959,870,NSE_FO:BANKNIFTY08SEP2239700CE,06-09-2022 10:15,1,25,363.6,06-09-2022 11:00,0.0,25.0,358.75,121.25,1.33,78016.25,47.28,243016.25,-16.87
1535,1108949,870,NSE_FO:BANKNIFTY08SEP2239900PE,06-09-2022 10:00,1,25,359.45,06-09-2022 10:15,0.0,25.0,425.0,-1638.75,-18.24,77895.0,47.21,242895.0,-16.91
1536,1108314,870,NSE_FO:BANKNIFTY08SEP2239800CE,05-09-2022 15:00,1,25,363.0,05-09-2022 15:15,0.0,25.0,363.0,0.0,0.0,79533.75,48.2,244533.75,-16.35
1537,1108308,870,NSE_FO:BANKNIFTY08SEP2239800PE,05-09-2022 14:00,1,25,340.45,05-09-2022 15:00,0.0,25.0,356.8,-408.75,-4.8,79533.75,48.2,244533.75,-16.35
1538,1108301,870,NSE_FO:BANKNIFTY08SEP2239800CE,05-09-2022 13:00,1,25,379.8,05-09-2022 14:00,0.0,25.0,375.2,115.0,1.21,79942.5,48.45,244942.5,-16.21
1539,1108294,870,NSE_FO:BANKNIFTY08SEP2239800PE,05-09-2022 12:15,1,25,359.95,05-09-2022 13:00,0.0,25.0,345.65,357.5,3.97,79827.5,48.38,244827.5,-16.25
1540,1108287,870,NSE_FO:BANKNIFTY08SEP2239700CE,05-09-2022 10:45,1,25,398.7,05-09-2022 12:15,0.0,25.0,422.7,-600.0,-6.02,79470.0,48.16,244470.0,-16.37
1541,1107657,870,NSE_FO:BANKNIFTY08SEP2239400CE,02-09-2022 14:45,1,25,429.3,02-09-2022 15:15,0.0,25.0,406.85,561.25,5.23,80070.0,48.53,245070.0,-16.17
1542,1107653,870,NSE_FO:BANKNIFTY08SEP2239500PE,02-09-2022 14:15,1,25,376.5,02-09-2022 14:45,0.0,25.0,448.85,-1808.75,-19.22,79508.75,48.19,244508.75,-16.36
1543,1107647,870,NSE_FO:BANKNIFTY08SEP2239500CE,02-09-2022 13:15,1,25,411.5,02-09-2022 14:15,0.0,25.0,442.15,-766.25,-7.45,81317.5,49.28,246317.5,-15.74
1544,1107643,870,NSE_FO:BANKNIFTY08SEP2239300PE,02-09-2022 11:45,1,25,426.2,02-09-2022 13:15,0.0,25.0,334.55,2291.25,21.5,82083.75,49.75,247083.75,-15.48
1545,1107639,870,NSE_FO:BANKNIFTY08SEP2239300CE,02-09-2022 11:30,1,25,440.85,02-09-2022 11:45,0.0,25.0,451.7,-271.25,-2.46,79792.5,48.36,244792.5,-16.26
1546,1107634,870,NSE_FO:BANKNIFTY08SEP2239400PE,02-09-2022 10:45,1,25,450.2,02-09-2022 11:30,0.0,25.0,489.8,-990.0,-8.8,80063.75,48.52,245063.75,-16.17
1547,1107619,870,NSE_FO:BANKNIFTY08SEP2239300CE,02-09-2022 09:30,1,25,473.7,02-09-2022 10:45,0.0,25.0,482.5,-220.0,-1.86,81053.75,49.12,246053.75,-15.83
1548,1103801,870,NSE_FO:BANKNIFTY01SEP2239400PE,01-09-2022 10:00,1,25,170.2,01-09-2022 10:30,0.0,25.0,90.2,2000.0,47.0,81273.75,49.26,246273.75,-15.76
1549,1090091,870,NSE_FO:BANKNIFTY01SEP2238700CE,30-08-2022 10:30,1,25,252.3,30-08-2022 10:45,0.0,25.0,332.3,-2000.0,-31.71,79273.75,48.04,244273.75,-16.44
1550,1089575,870,NSE_FO:BANKNIFTY01SEP2238300CE,29-08-2022 14:30,1,25,310.9,29-08-2022 15:15,0.0,25.0,303.7,180.0,2.32,81273.75,49.26,246273.75,-15.76
1551,1089570,870,NSE_FO:BANKNIFTY01SEP2238300PE,29-08-2022 13:45,1,25,306.9,29-08-2022 14:30,0.0,25.0,319.65,-318.75,-4.15,81093.75,49.15,246093.75,-15.82
1552,1089568,870,NSE_FO:BANKNIFTY01SEP2238300CE,29-08-2022 12:45,1,25,323.1,29-08-2022 13:45,0.0,25.0,326.65,-88.75,-1.1,81412.5,49.34,246412.5,-15.71
1553,1089567,870,NSE_FO:BANKNIFTY01SEP2238300PE,29-08-2022 11:45,1,25,339.65,29-08-2022 12:45,0.0,25.0,325.6,351.25,4.14,81501.25,49.39,246501.25,-15.68
1554,1089565,870,NSE_FO:BANKNIFTY01SEP2238200CE,29-08-2022 11:00,1,25,360.7,29-08-2022 11:45,0.0,25.0,377.7,-425.0,-4.71,81150.0,49.18,246150.0,-15.8
1555,1089562,870,NSE_FO:BANKNIFTY01SEP2238300PE,29-08-2022 10:15,1,25,328.85,29-08-2022 11:00,0.0,25.0,361.9,-826.25,-10.05,81575.0,49.44,246575.0,-15.65
1556,1088955,870,NSE_FO:BANKNIFTY01SEP2239200CE,26-08-2022 10:30,1,25,397.75,26-08-2022 11:15,0.0,25.0,325.75,1800.0,18.1,82401.25,49.94,247401.25,-15.37
1557,1088948,870,NSE_FO:BANKNIFTY01SEP2239200PE,26-08-2022 09:30,1,25,347.4,26-08-2022 10:30,0.0,25.0,339.4,200.0,2.3,80601.25,48.85,245601.25,-15.99
1558,1088333,870,NSE_FO:BANKNIFTY25AUG2239400CE,25-08-2022 12:45,1,25,94.55,25-08-2022 13:00,0.0,25.0,122.05,-687.5,-29.09,80401.25,48.73,245401.25,-16.05
1559,1088324,870,NSE_FO:BANKNIFTY25AUG2239400PE,25-08-2022 12:00,1,25,84.55,25-08-2022 12:45,0.0,25.0,86.85,-57.5,-2.72,81088.75,49.14,246088.75,-15.82
1560,1088315,870,NSE_FO:BANKNIFTY25AUG2239300CE,25-08-2022 10:15,1,25,131.8,25-08-2022 12:00,0.0,25.0,182.0,-1255.0,-38.09,81146.25,49.18,246146.25,-15.8
1561,1087819,870,NSE_FO:BANKNIFTY25AUG2238600CE,24-08-2022 09:45,1,25,243.3,24-08-2022 10:15,0.0,25.0,323.3,-2000.0,-32.88,82401.25,49.94,247401.25,-15.37
1562,1087116,870,NSE_FO:BANKNIFTY25AUG2238400CE,23-08-2022 10:30,1,25,278.4,23-08-2022 10:45,0.0,25.0,198.4,2000.0,28.74,84401.25,51.15,249401.25,-14.69
1563,1086525,870,NSE_FO:BANKNIFTY25AUG2238300PE,22-08-2022 14:00,1,25,269.0,22-08-2022 14:30,0.0,25.0,229.75,981.25,14.59,82401.25,49.94,247401.25,-15.37
1564,1086523,870,NSE_FO:BANKNIFTY25AUG2238400CE,22-08-2022 12:45,1,25,303.9,22-08-2022 14:00,0.0,25.0,247.4,1412.5,18.59,81420.0,49.35,246420.0,-15.71
1565,1086520,870,NSE_FO:BANKNIFTY25AUG2238300PE,22-08-2022 11:00,1,25,260.85,22-08-2022 12:45,0.0,25.0,221.05,995.0,15.26,80007.5,48.49,245007.5,-16.19
1566,1086518,870,NSE_FO:BANKNIFTY25AUG2238300CE,22-08-2022 10:45,1,25,325.25,22-08-2022 11:00,0.0,25.0,343.9,-466.25,-5.73,79012.5,47.89,244012.5,-16.53
1567,1086512,870,NSE_FO:BANKNIFTY25AUG2238400PE,22-08-2022 10:15,1,25,294.65,22-08-2022 10:45,0.0,25.0,331.55,-922.5,-12.52,79478.75,48.17,244478.75,-16.37
1568,1083433,870,NSE_FO:BANKNIFTY25AUG2239500PE,19-08-2022 10:45,1,25,286.65,19-08-2022 11:00,0.0,25.0,366.65,-2000.0,-27.91,80401.25,48.73,245401.25,-16.05
1569,1080575,870,NSE_FO:BANKNIFTY18AUG2239400PE,18-08-2022 12:15,1,25,95.7,18-08-2022 12:45,0.0,25.0,67.4,707.5,29.57,82401.25,49.94,247401.25,-15.37
1570,1080573,870,NSE_FO:BANKNIFTY18AUG2239600CE,18-08-2022 10:45,1,25,80.9,18-08-2022 12:15,0.0,25.0,25.15,1393.75,68.91,81693.75,49.51,246693.75,-15.61
1571,1080566,870,NSE_FO:BANKNIFTY18AUG2239600PE,18-08-2022 10:00,1,25,117.2,18-08-2022 10:45,0.0,25.0,121.25,-101.25,-3.46,80300.0,48.67,245300.0,-16.09
1572,1078964,870,NSE_FO:BANKNIFTY18AUG2239400PE,17-08-2022 14:30,1,25,172.8,17-08-2022 15:15,0.0,25.0,134.75,951.25,22.02,80401.25,48.73,245401.25,-16.05
1573,1078961,870,NSE_FO:BANKNIFTY18AUG2239400CE,17-08-2022 13:45,1,25,148.1,17-08-2022 14:30,0.0,25.0,149.3,-30.0,-0.81,79450.0,48.15,244450.0,-16.38
1574,1078959,870,NSE_FO:BANKNIFTY18AUG2239300PE,17-08-2022 12:30,1,25,147.95,17-08-2022 13:45,0.0,25.0,136.25,292.5,7.91,79480.0,48.17,244480.0,-16.37
